Index,COP,Temp,Demand,Load
1227,5.26709998,14.58571427,69.15008003,364.2203852
1228,5.164926353,14.30666676,69.59160755,359.4355278
1229,5.176112898,14.29285731,68.50365153,354.5826342
1230,5.021382304,16.09375,76.84885317,385.8874714
1231,4.867618755,17.84615414,76.92520475,374.4425694
1232,4.510742835,20.1230771,89.78790528,405.0101504
1233,4.113350004,21.59999956,118.2666476,486.4721153
1234,4.205184378,23.73076923,140.9437704,592.6945415
1235,4.476726441,24.88666649,160.8004285,719.85953
1236,4.286199943,26.21999995,180.8700694,775.2452811
1237,4.135453359,27.17500019,208.1658279,860.8600725
1238,3.639556662,28.64615367,255.4358632,929.6732978
1239,3.609737501,29.29285717,260.3706832,939.8698192
1240,3.67293334,29.26666657,267.9771444,984.2621879
1241,3.805884413,28.32000008,249.8808417,951.0176008
1242,3.843090319,23.07500029,178.5147538,686.048322
1243,4.346046925,19.64285742,85.87838185,373.2314773
1244,4.704213397,18.49999973,81.86369019,385.1042681
1245,4.817509937,18.01538453,75.6811231,364.5945626
1246,4.940431595,16.98235299,73.63539164,363.7906153
1247,4.93413792,16.58461541,73.3901625,362.1171837
1248,5.026654813,16.18000018,70.46997759,354.228252
1249,5.101459369,16.05000019,69.50286508,354.5660422
1250,5.038112506,15.96428558,71.94404173,362.4621764
1251,5.160840526,15.85333328,68.28998327,352.4337132
1252,5.081707661,15.94999989,69.36637438,352.4996361
1253,5.004602703,16.10666682,71.71696885,358.9149361
1254,4.820715666,17.57692293,75.82582498,365.5347423
1255,4.621874958,19.26428563,83.75894189,387.123356
1256,4.202407351,21.48333343,105.6913449,444.1580849
1257,3.858850018,21.79999978,125.0394992,482.5086736
1258,3.845860028,22.25000016,134.6007866,517.6557849
1259,3.909949983,21.80000005,130.0318469,508.4180175
1260,4.272140607,21.39285728,142.6551142,609.4427061
1261,4.650546646,23.82857146,147.8520625,687.5929133
1262,4.423856703,25.58461512,171.1723984,757.242162
1263,4.181745222,26.20666669,184.1059053,769.8839899
1264,4.202049994,26.07692322,185.8738012,781.0510052
1265,4.369257958,25.83846166,172.2455843,752.5853899
1266,4.363000039,25.56428582,160.5841463,700.6286367
1267,4.631768778,24.31176489,141.1773515,653.9008487
1268,4.439448274,23.13333352,135.1040165,599.7872931
1269,4.073773321,19.44285747,100.8685448,410.9155866
1270,4.066158648,18.30769245,96.75612272,393.4257452
1271,4.139943377,17.59999979,94.42740911,390.924127
1272,3.966023501,16.66250026,94.90339481,376.3890942
1273,4.03985811,16.89999974,95.94885279,387.6197511
1274,4.035851507,16.79999962,95.72273555,386.3227466
1275,4.123649988,16.60588276,96.73845863,398.9155438
1276,4.058885697,16.65000057,95.30963745,386.8509242
1277,4.221463275,16.80666618,116.5005091,491.8026208
1278,4.108934586,16.7166667,118.4717856,486.7928174
1279,4.260410007,17.23999977,189.0369832,805.375055
1280,4.136369192,18.23333311,194.7711475,805.645374
1281,4.111133436,18.80769245,197.8260422,813.2892566
1282,3.9891719,19.27500033,212.7663527,848.7615552
1283,3.869389287,20.18571445,223.4403463,864.5776823
1284,4.567286927,15.64285728,154.6618579,706.3850818
1285,4.584812069,14.40833338,152.6509448,699.8758942
1286,4.420654579,16.24166671,168.0837645,743.0402632
1287,4.186560767,17.58666687,176.0962088,737.2374792
1288,3.893092837,19.5399999,158.0827304,615.4307454
1289,4.036420088,20.48461577,143.751861,580.2428992
1290,4.403389352,19.72857162,93.1998163,410.3950787
1291,4.797182185,18.59230775,75.37103598,361.5685911
1292,5.025246918,17.84000028,68.76488757,345.5605393
1293,5.139222576,17.12352932,66.10983424,339.7531526
1294,5.257414341,17.03333321,68.741839,361.4043302
1295,5.116480704,16.31538479,67.70852513,346.4293624
1296,5.184748135,15.50000007,65.64243134,340.3394734
1297,5.250985639,14.8461537,63.67893859,334.3771921
1298,5.273969357,14.4076921,63.65924204,335.7368918
1299,5.22037862,14.0916667,62.52074664,326.3819691
1300,5.373090013,14.26874983,62.94601962,338.2146294
1301,5.436031971,13.80000003,71.74223114,389.9930621
1302,5.083793418,14.42666677,78.81000646,400.6537921
1303,5.158131197,15.54705878,132.4426653,683.1566439
1304,5.128923194,17.32857159,128.9480621,661.3647066
1305,4.890107632,18.2071431,145.944809,713.6858241
1306,4.744788074,19.09285695,160.7456836,762.7042025
1307,4.405499983,20.39166673,187.6244946,826.5797079
1308,4.0400962,21.4749999,213.7233998,863.4630956
1309,3.645829669,21.77999954,232.8974886,849.1045738
1310,3.878921407,22.06666703,236.1602276,916.0469624
1311,3.789939113,21.5923079,210.3066214,797.0492902
1312,3.741391265,21.5250001,160.9804794,602.2909593
1313,3.907837073,20.76428577,126.5149581,494.3998437
1314,4.542183961,17.7124995,67.63407996,307.2064332
1315,4.98732136,16.33333314,67.86217581,338.4504789
1316,5.241519282,15.52857127,66.41637421,348.122706
1317,5.148470819,15.22500006,64.63922819,332.7931801
1318,5.223588908,15.02307701,63.69392183,332.7108636
1319,5.24333334,15.03333346,64.2813595,337.0485954
1320,5.262882808,14.88571412,62.98060647,331.4595511
1321,5.231056722,14.69333337,62.46760317,326.7715755
1322,5.292886838,14.39166665,65.39850318,346.1468767
1323,5.234099989,14.19230762,62.28459217,326.0037832
1324,5.34513081,14.18666681,66.25298867,354.130891
1325,4.941104455,14.4428572,81.74649152,403.9179535
1326,4.783807718,14.87857151,90.18086976,431.4079408
1327,4.730054509,15.95000021,136.6481167,646.3530406
1328,5.115955982,17.12499984,128.9427945,659.6656609
1329,4.805604,18.63571399,143.2550433,688.4270093
1330,4.750848223,19.61428547,156.576576,743.8715476
1331,4.553631992,20.41874993,172.8888202,787.2720627
1332,4.394504298,22.19999981,194.3471958,854.0595875
1333,3.877703841,22.8214283,251.7276177,976.12515
1334,3.838049974,24.24166663,275.4234586,1057.088998
1335,3.739700013,24.27333323,281.1827887,1051.539279
1336,4.073460031,24.78666712,218.9863515,892.0321502
1337,3.830466668,24.69230784,192.1872152,736.1667217
1338,4.08932146,23.97142846,167.2275669,683.8472779
1339,3.818674188,22.68461536,148.4157464,566.7513797
1340,4.450488439,21.29230793,109.5465147,487.535497
1341,4.093882109,19.99230722,82.76835264,338.8438781
1342,4.866629706,19.42142854,71.6510476,348.6991168
1343,5.006572018,18.73333343,71.19644775,356.4501431
1344,5.034757103,17.46923095,71.86743246,361.8350661
1345,5.097525862,16.84615399,67.72927094,345.2517102
1346,5.064644814,16.16428593,66.03371666,334.4373206
1347,5.191368958,15.65384623,66.40170893,344.7157705
1348,5.33923846,15.55384607,64.95873026,346.8301509
1349,5.046532216,15.47692328,81.57483895,411.6700527
1350,4.74127082,17.29999997,90.23758602,427.8408335
1351,4.493860006,19.77692311,171.6413467,771.3321836
1352,4.163621417,22.71999995,223.9687674,932.5211569
1353,3.568377786,25.2750001,312.8264443,1116.282935
1354,3.151033322,26.81538494,369.7935282,1165.23173
1355,3.224585738,28.16666698,341.6748123,1101.759727
1356,2.999611742,29.22000008,379.961319,1139.736434
1357,2.922514818,29.63846148,395.5777757,1156.081911
1358,2.999599995,30.13846163,394.3937367,1183.023451
1359,3.104557157,30.10000011,374.0230942,1161.176074
1360,3.380825009,29.90769181,335.0868857,1132.870123
1361,3.225568977,29.01538482,309.7972507,999.2724009
1362,3.529280011,27.10000023,258.4173533,912.0271995
1363,4.265309626,20.38333337,133.3094635,568.6061379
1364,4.469284356,18.20714242,78.44856966,350.6089651
1365,4.94020709,17.00833337,73.89475359,365.0553856
1366,4.958723323,16.52307701,73.85814336,366.242098
1367,5.131032383,16.22142873,69.97270562,359.0322184
1368,5.074657994,15.90769218,70.05230319,355.4914804
1369,5.07347934,15.79285697,70.44193505,357.3857021
1370,5.132814237,15.49166671,69.308024,355.7452123
1371,5.238483844,14.86923086,69.46384774,363.8852442
1372,5.198315201,14.45000008,69.56416737,361.6164687
1373,5.036441158,14.32941173,82.74277653,416.7291253
1374,4.77840395,15.08461534,101.4520804,484.7790216
1375,4.959109645,16.27692289,146.9608208,728.794824
1376,4.922085162,18.49166679,148.3299024,730.0924115
1377,4.540639415,20.37692319,173.2069596,786.4703476
1378,4.019907333,22.27692325,237.2567229,953.7500403
1379,3.450597041,24.7785714,335.9442686,1159.208299
1380,3.20921482,26.75384624,319.7435122,1026.125618
1381,3.10362693,28.48333327,370.9003049,1151.136175
1382,2.925099965,30.09230775,396.5925903,1160.072972
1383,2.953187863,30.61666648,405.8174716,1198.455232
1384,3.051464542,30.79166667,337.165235,1028.847759
1385,2.993677432,30.74285684,357.7813662,1071.082001
1386,3.143496346,29.44166692,312.5783138,982.588787
1387,3.464239972,26.96153846,225.7581748,782.0804931
1388,3.913690244,25.39999962,186.486619,729.8508615
1389,3.830667688,24.2166667,171.381296,656.5047928
1390,3.6294531,23.36428547,163.0379853,591.7387213
1391,3.758771896,22.3083334,156.8340728,589.5035053
1392,4.372616168,21.22500006,113.2517028,495.2062269
1393,4.347705543,20.35714299,105.0257412,456.620997
1394,4.155013179,19.47647016,88.20356178,366.4869616
1395,4.935693943,18.87999967,73.79469161,364.2280124
1396,4.69041659,18.53571401,82.35600535,386.2839738
1397,4.663382348,18.60000038,78.19715006,364.6632093
1398,4.547943711,19.4600001,85.76059127,390.0343417
1399,4.174974072,21.38461524,113.8189609,475.1912106
1400,4.081458115,25.75000014,177.9050583,726.112044
1401,3.709862508,28.46428585,248.9003048,923.385909
1402,3.399568751,29.67499971,301.6115208,1025.349101
1403,2.925181837,31.59230775,379.9752965,1111.496836
1404,2.729633363,33.70000018,386.931132,1056.180127
1405,2.625293948,34.29999987,392.9571006,1031.627898
1406,3.12610666,28.94285761,326.1683909,1019.637179
1407,3.303199964,26.61666695,284.2965017,939.0881942
1408,3.307567877,27.90769225,310.8712529,1028.22777
1409,3.332963347,27.33076947,300.1687042,1000.451289
1410,3.284465486,27.38571426,272.0945471,893.6851489
1411,3.389548453,26.10714286,235.2890227,797.5235431
1412,3.880620644,24.83333302,189.6190491,735.8395963
1413,3.867714303,23.56666676,168.7301521,652.6000227
1414,3.777816645,23.63846163,164.2960648,620.6804082
1415,3.508771881,22.89999962,163.4964271,573.671666
1416,3.996449963,22.24666659,139.6565239,558.1303098
1417,4.79588061,21.11666679,115.2822637,552.8799733
1418,4.418961562,20.2461542,91.52427644,404.4422595
1419,4.580196781,19.8499999,88.46186459,405.1727474
1420,4.018465675,21.9384613,122.6780732,492.9776262
1421,3.902103724,23.47857135,153.9163191,600.597442
1422,4.310245129,24.96666686,152.0074842,655.1895184
1423,4.27815671,26.41538444,171.9501856,735.6298405
1424,3.985117681,25.98461547,190.3043074,758.3850601
1425,4.150792863,25.8166666,188.4298717,782.1333666
1426,4.333989229,25.73333327,184.0616172,797.7210662
1427,4.046685755,24.98571423,177.0214462,716.3501648
1428,4.524149958,24.69166644,159.0820414,719.7110111
1429,4.366875018,25.28461544,168.1590979,734.3297639
1430,4.243644846,26.09999979,184.4779605,782.8589463
1431,4.186800032,26.5916667,185.0529633,774.7797525
1432,4.392507527,25.89230728,168.2943991,739.2344148
1433,4.250270936,25.48461533,170.3486087,724.0277405
1434,4.555409631,24.03333346,141.0417653,642.503016
1435,4.465176678,22.53846139,122.4079002,546.5729013
1436,4.394421231,21.6200002,113.7897822,500.0402348
1437,4.057540507,19.65882369,88.62492443,359.5992208
1438,4.937225925,17.63333321,65.08864396,321.3573403
1439,5.100525748,15.55384607,67.49673487,344.2688341
1440,5.115728566,15.20833333,66.76402446,341.5466271
1441,4.838651484,15.24666659,83.83654924,405.6558434
1442,4.907176717,15.00714288,80.58800685,395.4595909
1443,4.872229735,14.76666679,80.74111599,393.3892662
1444,5.112864556,14.58461519,72.98859332,373.1807918
1445,5.121717964,14.05384629,78.26332583,400.8426818
1446,5.016586123,14.02499994,86.82118699,435.5459618
1447,5.014189294,14.93846152,145.7025378,730.5801053
1448,5.132245918,15.4083333,134.0478369,687.966464
1449,5.086069025,15.74666684,137.5768322,699.7252649
1450,4.932848072,17.58333317,145.9278461,719.8398941
1451,4.717552032,18.96153861,159.2667401,751.3491335
1452,4.319082721,20.70714297,191.6917746,827.9326312
1453,3.847699986,21.82500029,245.9826843,946.4675709
1454,3.952460723,22.84666646,242.2621024,957.5314445
1455,3.917803838,22.83333317,250.147127,980.0273742
1456,3.862792364,22.79166667,192.6619269,744.2130198
1457,3.809845125,22.22857121,169.5131954,645.8190211
1458,3.951176426,20.98333327,136.9788598,541.2276419
1459,4.056113386,19.41538473,97.65166575,396.0862286
1460,4.900706817,17.94615364,67.29970958,329.8161456
1461,5.020492826,16.5999999,73.75972557,370.3101731
1462,5.090524082,15.75833337,70.21273383,357.4196124
1463,4.992993742,15.37692297,68.11348939,340.0902263
1464,5.237538615,15.03076913,68.16728087,357.0287658
1465,5.160676606,15.14615374,68.07514903,351.3138291
1466,5.228818505,15.16666683,67.88865464,354.9774536
1467,5.192929129,15.12857165,71.84304908,373.0758623
1468,5.083496586,15.02307701,69.55675278,353.5915153
1469,4.534406662,15.08333341,94.87288615,430.192247
1470,4.271824017,15.84285716,110.4656302,471.889732
1471,4.695859344,17.15833314,163.3494867,767.0662136
1472,4.664467931,18.93076941,169.2778522,789.591113
1473,4.152649999,21.03076905,224.4124557,931.9063841
1474,3.50619282,25.53333362,336.6891588,1180.497111
1475,3.209461258,27.22857135,349.8719699,1122.900533
1476,2.994219257,28.67500003,372.063115,1114.038544
1477,2.926378557,30.85833327,432.8065589,1266.555833
1478,2.900474966,32.11538403,376.224023,1091.22836
1479,3.175000003,27.5538468,324.4005737,1029.971823
1480,3.280999996,24.99285725,316.2499695,1037.616149
1481,3.182780761,27.69999988,312.0317864,993.1287666
1482,3.435603839,28.46666702,262.4946976,901.8277906
1483,3.690160535,26.66874993,203.0183827,749.1704236
1484,3.829333321,24.37692334,164.2241699,628.869086
1485,3.959142373,23.10000038,139.7335698,553.2250972
1486,4.214055226,22,118.0690839,497.54964
1487,3.941944449,20.8499999,107.1968861,422.5641702
1488,3.761444419,19.77692296,101.0256447,380.0023472
1489,4.460093363,18.83333333,62.83715668,280.2595855
1490,4.920196749,17.54615388,68.56431727,337.3499309
1491,4.952089914,16.63571439,67.87319616,336.1141701
1492,5.152407738,15.57692322,63.7039814,328.2288867
1493,5.13597502,14.74615383,77.034432,395.6469185
1494,5.01229222,15.06428562,83.40117352,418.0310532
1495,4.945471056,16.1538463,139.0362551,687.5997755
1496,4.895600014,18.24285752,145.2741785,711.2042701
1497,4.422134528,19.58333333,170.2850641,753.0234616
1498,4.236975034,21.20000013,196.1591365,831.1213639
1499,3.937772348,22.25000014,247.5932038,974.9656716
1500,3.830254839,23.33125007,257.754522,987.2655053
1501,3.873020029,23.85294084,274.9006012,1064.695534
1502,3.883849978,23.92500003,271.3360977,1053.828697
1503,3.874310009,24.30769245,272.000354,1053.813694
1504,4.05865772,23.94999965,200.6863075,814.517031
1505,3.885610072,23.46666667,173.1801743,672.9106293
1506,3.952367808,18.38666681,114.7135797,453.3902597
1507,5.022641966,14.71666678,64.47899012,323.8548817
1508,4.911637947,14.11538476,80.697434,396.3565791
1509,5.14734824,14.13846163,73.52394367,378.453342
1510,4.908080044,14.09166686,76.74854767,376.6880152
1511,5.094985723,13.74615368,72.5298105,369.538349
1512,5.046674267,13.38666674,71.09770326,358.8069495
1513,5.11984648,13.22499998,70.3705646,360.2864875
1514,5.251428032,13.02142865,67.14694443,352.6173462
1515,5.277310661,12.99285712,55.97635296,295.4046043
1516,5.149116596,13.09999994,64.24177074,330.7883679
1517,5.154488453,13.23076901,76.83499938,396.0451171
1518,5.070899981,13.58461541,82.62252214,418.970546
1519,5.2330889,14.39166657,130.8398813,684.6967306
1520,5.296092634,15.62857124,121.0684232,641.1895845
1521,5.089350001,16.64000015,136.5680878,695.0427976
1522,4.931848296,18.03529414,151.0645263,745.0273264
1523,4.645621797,19.45833349,165.7299758,769.9187882
1524,3.953703704,22.08461541,229.6857181,908.1092744
1525,3.886531049,23.5999995,255.6287095,993.5089163
1526,3.899732259,24.14999998,267.7764267,1044.25637
1527,3.846966664,24.57692264,271.1942105,1043.275087
1528,3.828375016,24.48461533,211.7679863,810.7272679
1529,3.827164301,24.10769257,181.6826254,695.3292579
1530,3.797796496,23.36428574,155.5006303,590.5597491
1531,4.237103149,22.09166686,116.4556684,493.4346795
1532,3.85639286,20.80769216,114.8032752,442.726531
1533,4.754599878,19.39166689,63.74773911,303.0949926
1534,4.994000034,18.26428591,64.73659256,323.2945455
1535,5.249503975,16.26666673,64.47669952,338.4706904
1536,5.359018538,14.77857127,63.35751103,339.5340761
1537,5.263651443,13.70588224,64.15672707,337.698649
1538,5.362530745,12.24999992,60.71835034,325.6040205
1539,5.5752586,11.71428571,58.59561026,326.68568
1540,5.470737477,11.10833327,61.26418781,335.1602883
1541,5.320815983,11.45000021,69.65182404,370.6045386
1542,5.402409106,12.91333338,76.82830972,415.05796
1543,5.04157575,15.83529416,139.3047994,702.3156985
1544,4.723270774,19.62307695,143.142196,676.099351
1545,4.149922994,22.6230771,192.0463198,796.9774386
1546,3.718670815,24.38333321,262.3165983,975.4690783
1547,3.729589627,25.56923045,289.6594628,1080.310928
1548,3.632066623,26.10625029,310.3782084,1127.314331
1549,3.145661547,26.66923068,339.5752751,1068.188885
1550,3.188070043,27.61428547,357.4203776,1139.481199
1551,2.964521434,28.10769213,366.8587777,1087.56071
1552,3.210853577,27.83846151,340.4887292,1093.259454
1553,3.24469999,27.43076955,272.5467801,884.3325346
1554,3.629126692,26.36153852,206.162265,748.1889788
1555,3.789587505,24.67142854,164.9352884,625.0367082
1556,3.883248144,21.39999978,99.14586216,385.0079852
1557,4.721109683,19.29230763,66.71145187,314.9520814
1558,5.092558076,15.49374974,63.59833822,323.8782309
1559,5.100154861,14.37692297,67.23971656,342.9329673
1560,5.06564997,14.03571435,70.97620341,359.5406027
1561,5.005207181,13.64166673,82.08960806,410.8754957
1562,5.041692836,13.4749999,75.84843636,382.4045182
1563,4.964487199,13.63571439,75.85484166,376.5803904
1564,5.014468561,13.41904731,69.36062796,347.8066883
1565,5.110875985,13.60625017,67.90834124,347.0711104
1566,4.928340054,14.62000008,74.81940409,368.735466
1567,4.722834571,15.84999975,79.24314565,374.2522677
1568,4.474720674,17.52352905,88.24590728,394.8757857
1569,4.268790618,20.613333,96.59318161,412.3360674
1570,4.026328581,23.04999992,135.829074,546.8924829
1571,4.39854379,24.58461571,140.4126027,617.6109815
1572,4.329195917,26.65833298,177.7285786,769.4218366
1573,4.272558028,26.36153837,176.7875051,755.3348742
1574,4.199059257,26.50833305,179.7566387,754.8087777
1575,4.115403584,25.52307686,183.6617072,755.8420481
1576,4.468273145,22.98571437,151.9975557,679.166596
1577,4.486814278,19.5666666,110.8604562,497.4102777
1578,3.931958601,18.82857146,109.2197542,429.4475519
1579,4.471806206,16.92142854,79.24303102,354.3594779
1580,5.19097814,15.49230759,66.34015536,344.3702963
1581,5.129163329,15.25333322,69.03802719,354.1073174
1582,5.081793524,15.70833333,67.71739664,344.1258277
1583,4.897134616,16.64615382,71.05292306,347.9557291
1584,4.951751709,16.68571486,66.54280301,329.5034385
1585,4.778264352,16.35000025,71.41878891,341.2578531
1586,5.13807675,15.56249994,60.68135707,311.7854699
1587,5.123887959,15.41666675,61.87236786,317.0270806
1588,5.23539677,13.95714297,59.99521268,314.0987427
1589,5.064042926,13.63076929,66.82615307,338.4105077
1590,5.254351573,13.56249982,68.27795341,358.7563719
1591,5.114618808,13.64999989,78.09208393,399.4112412
1592,4.865813351,13.99166663,77.06266734,374.9725556
1593,4.854774884,14.61538476,70.78869697,343.6631881
1594,4.709834649,15.60000001,72.02528469,339.2271815
1595,4.971080001,16.03333338,66.05400658,328.3597511
1596,4.883171456,16.3923078,71.3996067,348.6565214
1597,4.761410696,17.14999989,75.11783872,357.6668808
1598,4.777592219,17.19166676,76.39235834,364.9715368
1599,4.641035449,17.26153843,81.8108993,379.6872838
1600,4.860881452,17.14285728,76.528682,371.9968509
1601,4.893686676,16.86923056,72.54160131,354.9958678
1602,5.049925839,16.04615395,69.21213701,349.5161591
1603,5.125368957,15.29230771,66.32424835,339.9362436
1604,5.219575996,14.79999987,61.13240814,319.0852501
1605,5.383009958,13.93076919,61.91715317,333.3006521
1606,5.28039357,12.91428573,60.28468126,318.3268433
1607,5.242612839,12.375,61.22376128,320.9724769
1608,5.353742855,12.76923084,59.48499993,318.4673933
1609,5.259989228,13.36923071,60.76665442,319.6319477
1610,5.315464512,12.4749999,60.26335242,320.3277112
1611,5.220731354,11.94117653,62.72542583,327.4725973
1612,5.201916187,12.2437501,59.61384779,310.1062398
1613,4.606468797,12.85384633,94.69306231,436.2006368
1614,5.090561537,14.4846154,67.20680706,342.120387
1615,5.036899954,15.17857143,124.4398189,626.7909179
1616,5.001382696,15.68333348,118.269793,591.5124963
1617,5.055253363,16.23846157,123.8093028,625.8873942
1618,4.950257182,16.64999994,131.7162481,652.0293032
1619,4.861830991,17.24999986,138.3927433,672.8421285
1620,4.695066629,18.01666641,141.9875709,666.6411057
1621,4.767500039,18.44615379,141.0651708,672.5282073
1622,4.719396822,18.52499974,146.3464104,690.6667843
1623,4.786882844,17.91666667,138.9076449,664.9346222
1624,4.615323113,17.54285717,92.35946156,426.2687576
1625,4.937248403,16.84615385,78.85628741,389.3330791
1626,4.952386665,16.07500029,70.79591649,350.6087528
1627,5.462546468,12.25999991,62.27384635,340.1737794
1628,5.333232441,11.97368411,62.94646217,335.7081141
1629,5.288596375,11.71538448,61.75089645,326.5755671
1630,5.437693581,11.5285714,60.29644923,327.8736149
1631,5.607967871,10.67500011,58.62068939,328.7429427
1632,5.641319383,10.2538461,56.90406123,321.0139835
1633,5.476054553,10.03749996,56.72685195,310.6393359
1634,5.470536629,9.428571429,57.07715607,312.242673
1635,5.686468547,8.885714395,56.70567169,322.4550185
1636,5.556485738,8.800000111,58.50153228,325.0629298
1637,5.663240004,9.235714231,60.45584997,342.375988
1638,5.596489693,10.5615384,67.34638701,376.9033607
1639,5.333382147,12.30833332,115.9590427,618.453888
1640,5.309514267,13.40000003,111.3653099,591.2957015
1641,5.246081476,14.65833322,116.4568063,610.9418944
1642,5.019696847,15.99230759,123.9986718,622.4357417
1643,4.907586974,17.03571415,127.7868706,627.1251819
1644,4.797849996,18.02499994,129.4242687,620.9582271
1645,4.708478519,18.44285706,140.38457,660.9977322
1646,4.732264246,18.60769228,145.4418765,688.2693923
1647,4.606579987,18.5666666,144.7816167,666.9480981
1648,4.459893823,18.56923089,97.93312991,436.7713611
1649,4.517050013,18.1875,91.44465303,413.0600712
1650,4.816476663,17.43333308,74.98057048,361.1421679
1651,5.044212197,16.02142872,66.4220484,335.0469067
1652,5.175361487,15.05833324,64.1972087,332.2437614
1653,5.351465687,14.02000001,61.15019715,327.2431818
1654,5.403418122,12.9933335,60.42098791,326.479861
1655,5.419158508,11.87142849,60.24774104,326.4920585
1656,5.364912879,11.04615402,59.4219385,318.7935231
1657,5.527496735,10.6833334,58.8384669,325.2294337
1658,5.486553207,10.43846138,63.82716799,350.1911532
1659,5.470461322,10.15833338,58.45943869,319.8000983
1660,5.141451518,9.892307795,78.31315486,402.6432889
1661,5.058393494,10.30000005,61.9874222,313.5567732
1662,5.374082106,11.73333351,71.25262955,382.9174814
1663,5.388509627,13.19230769,115.2243421,620.8874767
1664,5.233319209,15.16153849,117.462231,614.7173497
1665,5.038839289,16.72142873,124.6494672,628.0886327
1666,4.782342826,18.63571385,130.4697053,623.9508591
1667,4.662711143,19.69166644,144.5723979,674.0993306
1668,4.628355574,20.77500025,162.2255582,750.8375667
1669,4.382962112,22.26153843,185.6781453,813.8202759
1670,4.02232859,22.84000015,221.6315471,891.4749083
1671,3.710129976,23.32499993,246.1939885,913.4116969
1672,3.793537921,23.80000019,199.4031788,756.4435202
1673,3.856349988,23.53571442,176.2919301,679.8433823
1674,3.917345162,22.77692296,146.7277116,574.7830912
1675,4.062237099,21.01874995,106.4516218,432.4317273
1676,4.772019413,19.48124993,65.42982356,312.2323882
1677,5.021445182,17.46666702,61.42966067,308.4656736
1678,5.030496461,16.44615364,62.36045333,313.7040398
1679,5.131715035,16.14166665,63.93259563,328.0838623
1680,5.353768399,15.39166689,61.32508971,328.3203273
1681,5.31967504,14.57500021,61.50980911,327.2121963
1682,5.36300509,14.36666671,60.4123848,323.9919271
1683,5.299163141,13.80000011,63.32554325,335.5723847
1684,5.398675036,13.18333332,61.61382484,332.6330181
1685,5.287384209,13.20000005,70.08909808,370.5879904
1686,5.143888193,14.79999995,78.27879378,402.6573631
1687,4.902079916,17.10833327,137.6837009,674.9365052
1688,4.723375034,19.28333346,146.9724876,694.2061789
1689,4.426324987,21.77499994,181.8825821,805.0714179
1690,3.831568429,23.45833333,244.3123538,936.0995019
1691,3.96451109,24.57499981,261.2238185,1035.624725
1692,3.707422243,24.17500019,290.7318921,1077.865883
1693,3.889573674,23.14166673,250.5660971,974.5952948
1694,3.817927758,21.82499981,253.1820806,966.6308933
1695,3.92508946,21.04999987,215.1319484,844.412143
1696,4.334944963,17.625,101.2754745,439.0236083
1697,4.759804964,16.32499997,82.86039619,394.3993251
1698,5.169810421,14.97499998,67.39449009,348.4167372
1699,5.377138115,13.20833333,61.66628066,331.5881081
1700,5.402895045,11.95833349,61.85321541,334.1864311
1701,5.454172763,11.70833325,62.06822343,338.5308137
1702,5.429873667,11.79999995,59.09554231,320.881329
1703,5.424582369,11.82499989,59.19854691,321.1273939
1704,5.440232262,11.60714279,57.48656501,312.7402655
1705,5.226574945,11.0727272,65.06878471,340.0868799
1706,5.449938743,10.73333348,62.32087757,339.6449652
1707,5.516696105,10.48461533,58.08101962,320.4153347
1708,5.549319221,10.8499999,57.27684212,317.8474809
1709,5.465695767,10.93076919,63.59485139,347.59011
1710,5.406985692,11.16666679,67.06652435,362.6277375
1711,5.27628258,12.31428582,116.7328718,615.9156182
1712,5.316685398,13.30769238,109.468358,582.0088208
1713,5.185443217,14.68571418,116.1002428,602.0312165
1714,5.122573987,15.67777777,120.0413329,614.9206094
1715,4.910908193,17.15294131,125.3825816,615.7423472
1716,4.795548852,17.96249986,127.7379676,612.5736639
1717,4.682076687,18.56428582,136.7245808,640.1549724
1718,4.714083286,19.38571412,143.447488,676.2234054
1719,4.703068137,18.73749995,139.272745,655.0092092
1720,4.529695133,17.79999992,86.65459293,392.5188878
1721,4.870686358,16.69230784,77.76839881,378.7854791
1722,5.198382197,14.66428566,66.03670171,343.2840146
1723,5.232346819,13.03333322,63.99389989,334.8382785
1724,5.317561718,12.35384604,62.2312786,330.9186647
1725,5.380795206,11.91666667,60.63465473,326.2626595
1726,5.446076647,11.6500001,59.04799563,321.57991
1727,5.455057658,11.75833329,59.423704,324.1597316
1728,5.331863976,11.95833325,62.16229156,331.440883
1729,5.248179177,12.01666673,68.51436281,359.5756523
1730,5.239373079,11.96666686,56.0308229,293.5663851
1731,5.455242304,11.35833327,61.34195753,334.6352417
1732,5.518483963,10.98333335,56.25772003,310.4573258
1733,5.463259983,10.99166663,58.52114792,319.7162456
1734,5.264256039,12.19166652,68.24669525,359.2680776
1735,5.049923973,13.99999992,65.95017197,333.0433544
1736,5.100808322,15.42500003,62.15329631,317.0320511
1737,5.059658329,15.48333335,66.37980874,335.8591522
1738,4.787377728,15.625,75.54625589,361.6684629
1739,4.745963993,16.93333324,73.98488373,351.1295942
1740,4.623387496,17.25833352,76.63316282,354.3048067
1741,4.795979142,18.1500001,71.07239469,340.8617225
1742,4.666566619,18.35833343,77.3969704,361.1781185
1743,4.71064777,17.46666686,72.98536947,343.8083679
1744,4.833115376,17.14166657,75.65079968,365.6290431
1745,4.957288522,16.39999978,70.57844631,349.8777218
1746,5.000099977,15.65833338,69.97546291,349.8843105
1747,5.17954401,14.75833329,64.95744415,336.4499408
